sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
310,0.66126,3595.2,4490.6,8.8178,27.165,42.577,2711.3,75.259,120.35,0.30882,79.874,50.876,2641.0,25.355,52.366,3104.3,22.841,67.926,268.5,343.9,94.743,77.451,32.144,8.8006,26.768,6.9176,18.848,1.6498,33.332,13.788,24.028,1.1231,17.717,2.322,4.868,2.2647,0.015591,0.79447,0.1002,53.408,43.519,63.321,53.56,64.69,58.89,23.066,36.517,40.679,52.008,58.863,40.264,18.181
311,0.73208,3652.3,4457.4,8.8662,26.721,42.207,2712.8,75.007,120.4,0.31316,79.919,49.644,2642.6,24.513,49.533,3107.4,22.33,67.867,267.1,343.83,94.771,77.487,32.52,8.7782,26.619,6.7834,18.975,1.7222,32.87,13.803,24.646,1.3592,17.923,2.3233,4.9192,2.3348,0.010316,0.80736,0.07496,53.545,43.857,62.773,53.805,71.882,57.314,23.036,37.06,37.052,45.453,58.574,40.975,19.401
312,0.7315,3639.9,4486.2,8.8964,26.94,42.387,2714.3,75.197,120.38,0.31201,79.904,49.817,2643.3,23.767,50.229,3107.5,23.178,67.786,265.5,343.36,94.735,77.474,32.52,8.7782,26.619,6.7834,18.975,1.7222,32.87,13.803,24.646,1.3592,17.923,2.3233,4.9192,2.3348,0.010316,0.80736,0.07496,53.545,43.857,62.986,53.46,71.939,57.594,22.997,37.201,37.562,47.065,58.213,40.216,17.4
313,0.69017,3702.7,4477.2,8.8201,26.682,42.023,2714.9,76.23,120.42,0.31427,80.033,50.362,2644.1,27.061,48.794,3109.8,22.691,67.752,263.72,343.06,94.57,77.359,32.299,8.7934,26.423,6.7184,18.431,1.6683,33.186,13.772,24.462,1.4259,17.467,2.2645,4.8203,2.2937,0.010316,0.80736,0.07496,53.545,43.857,63.112,53.235,68.565,59.969,22.795,37.264,39.164,43.742,57.87,41.231,18.556
314,0.69096,3662.5,4461.2,8.8354,26.957,41.983,2712.7,76.366,120.35,0.31585,79.917,51.824,2642.8,24.635,50.083,3107.6,22.866,67.684,262.92,343.09,94.621,77.299,32.299,8.7934,26.423,6.7184,18.431,1.6683,33.186,13.772,24.462,1.4259,17.467,2.2645,4.8203,2.2937,0.010316,0.80736,0.07496,53.545,43.857,63.805,53.426,68.487,59.791,22.883,37.071,43.468,46.727,57.441,39.937,18.157
315,0.7127,3696.2,4478.5,8.8522,26.478,42.052,2713.5,75.892,120.43,0.30969,80.056,49.467,2642.7,26.013,48.835,3109.6,22.785,67.65,261.06,342.87,94.599,77.409,32.372,8.7556,26.602,7.0426,18.395,1.6997,33.452,13.713,24.793,1.2217,18.308,2.3253,4.7706,2.2405,0.010316,0.80736,0.07496,53.545,43.857,63.918,54.568,70.102,57.72,22.511,36.937,36.532,43.837,57.108,42.435,18.338
316,0.71375,3732.8,4476.9,8.7423,26.657,42.105,2711.3,74.951,120.39,0.31002,79.842,49.702,2640.6,25.699,49.419,3108.7,23.878,67.598,259.19,342.56,94.435,76.841,32.372,8.7556,26.602,7.0426,18.395,1.6997,33.452,13.713,24.793,1.2217,18.308,2.3253,4.7706,2.2405,0.018833,0.79613,0.11228,53.991,44.807,63.287,54.586,69.998,59.013,22.287,36.896,37.224,45.189,57.047,40.569,15.802
317,0.7031,3603.8,4546.4,8.8628,26.856,42.41,2712.6,75.088,120.41,0.30361,79.868,50.286,2641.8,24.156,48.368,3106.7,22.612,67.509,261.87,342.41,94.717,77.081,32.099,8.9011,26.49,6.7385,18.78,1.696,32.901,13.763,24.625,1.0345,18.107,2.3194,4.9245,2.3292,0.018833,0.79613,0.11228,53.991,44.807,62.665,53.903,69.34,55.087,22.794,35.993,38.943,42.757,56.433,41.274,18.8
318,0.70559,3624.6,4518.7,8.8719,26.62,42.206,2714.5,75.588,120.37,0.30334,80.022,48.868,2643.8,25.648,49.712,3108.8,22.39,67.476,260.88,342.44,94.703,77.398,32.099,8.9011,26.49,6.7385,18.78,1.696,32.901,13.763,24.625,1.0345,18.107,2.3194,4.9245,2.3292,0.018833,0.79613,0.11228,53.991,44.807,62.307,54.235,69.096,59.423,22.758,36.025,34.769,45.868,56.145,40.555,19.305
319,0.72886,3692.7,4487.0,8.8302,26.729,42.245,2715.1,75.138,120.43,0.31205,80.047,50.178,2644.3,26.766,48.173,3110.7,22.433,67.464,260.23,342.18,94.703,77.453,32.318,9.0627,27.211,7.0763,17.804,1.6626,33.017,13.72,24.682,1.1442,17.89,2.3358,4.8218,2.2413,0.018833,0.79613,0.11228,53.991,44.807,63.796,53.703,71.914,56.728,22.562,36.174,38.624,42.306,55.827,41.547,19.206
320,0.72951,3692.1,4497.2,8.7259,26.849,42.355,2715.5,76.056,120.41,0.30477,80.119,48.251,2645.2,24.491,48.237,3112.1,23.466,67.462,259.29,341.64,94.428,77.591,32.318,9.0627,27.211,7.0763,17.804,1.6626,33.017,13.72,24.682,1.1442,17.89,2.3358,4.8218,2.2413,0.018833,0.79613,0.11228,53.991,44.807,63.805,53.58,71.85,59.517,22.382,37.062,32.953,42.454,55.537,40.937,16.737
321,0.70813,3601.2,4594.4,8.8707,27.105,42.324,2715.5,75.032,120.41,0.30231,80.136,50.588,2645.0,23.862,48.91,3110.8,22.706,67.448,254.37,341.63,94.795,77.011,32.045,8.825,27.191,6.8258,18.658,1.7111,32.87,13.802,24.576,1.2584,18.435,2.3302,4.7923,2.3133,0.014169,0.81991,0.11104,52.848,43.893,62.383,54.891,69.74,58.21,22.865,36.101,39.832,44.011,55.252,40.835,18.574
322,0.70914,3624.5,4571.0,8.6852,26.467,42.315,2714.5,75.067,120.37,0.30277,79.872,50.143,2643.5,26.703,48.739,3110.2,22.118,67.375,254.74,341.77,94.739,77.005,32.045,8.825,27.191,6.8258,18.658,1.7111,32.87,13.802,24.576,1.2584,18.435,2.3302,4.7923,2.3133,0.014169,0.81991,0.11104,52.848,43.893,61.982,55.172,69.64,56.933,22.456,36.045,38.519,43.616,54.697,40.399,19.995
323,0.73319,3710.8,4511.5,8.836,26.619,42.22,2716.0,75.319,120.42,0.31474,79.961,48.962,2645.1,24.624,50.411,3112.5,22.957,67.278,251.19,341.29,94.741,77.322,31.924,8.8163,26.622,6.7742,18.399,1.663,32.82,13.742,24.097,1.4311,18.108,2.3465,4.8239,2.323,0.014169,0.81991,0.11104,52.848,43.893,62.629,53.881,72.485,59.145,22.506,36.676,35.047,47.486,54.496,41.613,17.989
324,0.73679,3651.0,4491.6,8.8371,26.806,42.403,2716.8,76.039,120.38,0.31121,80.092,49.198,2646.2,25.765,49.727,3113.2,21.612,67.221,253.77,341.2,94.5,77.386,31.924,8.8163,26.622,6.7742,18.399,1.663,32.82,13.742,24.097,1.4311,18.108,2.3465,4.8239,2.323,0.014169,0.81991,0.11104,52.848,43.893,63.658,54.118,72.132,58.15,22.497,37.106,35.739,45.902,53.752,40.199,21.168
325,0.7466,3725.1,4510.1,8.7288,26.661,42.284,2716.0,75.974,120.41,0.30299,80.04,50.586,2645.1,25.391,49.274,3112.9,22.79,67.207,250.03,341.04,94.691,76.953,32.004,8.8396,26.493,6.6914,18.724,1.6903,32.564,13.661,24.54,1.3362,18.528,2.2805,4.9023,2.2377,0.014169,0.81991,0.11104,52.848,43.893,62.913,54.575,73.886,57.025,22.262,36.44,39.825,44.854,53.568,41.857,18.41
326,0.74844,3697.2,4553.3,8.7762,27.191,42.165,2713.5,74.544,120.4,0.30333,79.965,48.514,2642.1,24.866,50.491,3112.7,23.956,67.153,249.09,340.08,94.466,76.967,32.004,8.8396,26.493,6.6914,18.724,1.6903,32.564,13.661,24.54,1.3362,18.528,2.2805,4.9023,2.2377,0.033549,0.85222,0.095543,54.014,43.751,63.392,54.058,73.706,59.148,22.135,36.398,33.728,47.67,53.698,40.664,15.653
327,0.74521,3708.8,4502.3,8.826,26.684,41.796,2714.5,74.813,120.42,0.29526,79.999,50.057,2642.5,25.106,48.587,3112.1,22.567,67.089,249.03,340.23,94.646,77.0,31.624,8.746,26.525,6.9151,19.247,1.6565,32.763,13.837,24.257,1.3517,18.165,2.3461,4.7972,2.2847,0.033549,0.85222,0.095543,54.014,43.751,64.061,53.908,72.952,57.507,22.164,35.016,38.267,43.263,53.437,41.975,18.95
328,0.74203,3691.1,4504.9,8.7446,27.103,42.267,2712.0,75.501,120.39,0.29355,79.997,49.915,2640.7,25.016,50.563,3110.2,23.199,67.068,246.65,340.06,94.388,77.398,31.624,8.746,26.525,6.9151,19.247,1.6565,32.763,13.837,24.257,1.3517,18.165,2.3461,4.7972,2.2847,0.033549,0.85222,0.095543,54.014,43.751,64.365,53.876,73.264,56.36,22.41,35.225,37.85,47.838,53.382,40.918,17.436
329,0.78724,3689.5,4460.0,8.7992,26.915,42.798,2709.1,75.929,120.4,0.31295,79.958,51.937,2636.9,26.436,50.076,3107.9,23.318,67.054,247.45,339.44,94.648,76.88,31.678,8.7183,26.562,6.8046,19.059,1.7179,32.619,13.76,24.733,1.1904,18.231,2.2861,4.794,2.2416,0.033549,0.85222,0.095543,54.014,43.751,62.504,53.094,76.824,54.987,21.9,37.461,43.8,46.709,53.044,41.677,17.198
330,0.78352,3671.4,4431.3,8.764,26.919,42.612,2707.7,75.468,120.37,0.3132,79.818,50.143,2635.1,25.589,49.662,3105.1,23.791,67.009,247.35,339.82,94.723,76.85,31.678,8.7183,26.562,6.8046,19.059,1.7179,32.619,13.76,24.733,1.1904,18.231,2.2861,4.794,2.2416,0.033549,0.85222,0.095543,54.014,43.751,62.816,53.437,77.19,55.706,22.051,37.431,38.522,45.753,52.79,41.422,16.098
331,0.78394,3714.3,4482.9,8.7474,26.974,42.251,2707.3,75.481,120.37,0.30817,79.862,50.949,2636.0,23.659,49.171,3104.7,22.146,66.966,248.51,339.97,94.643,76.822,31.647,8.9757,26.443,7.1276,19.017,1.6681,32.651,13.883,24.532,1.1853,18.199,2.31,4.9278,2.3348,0.01371,0.83877,0.096562,53.834,43.918,63.069,53.218,77.214,56.799,22.179,35.956,40.894,44.616,53.251,40.941,20.027
332,0.78462,3676.2,4441.8,8.7943,26.952,42.239,2707.8,76.428,120.38,0.30459,79.949,50.843,2635.7,24.591,50.631,3105.2,23.509,66.935,250.35,339.93,94.626,77.474,31.647,8.9757,26.443,7.1276,19.017,1.6681,32.651,13.883,24.532,1.1853,18.199,2.31,4.9278,2.3348,0.01371,0.83877,0.096562,53.834,43.918,63.723,53.711,77.147,55.528,22.098,36.392,40.58,47.993,53.188,40.997,16.756
333,0.79545,3575.9,4477.2,8.8294,27.043,42.339,2708.6,75.454,120.42,0.32065,80.167,50.777,2636.3,25.104,49.781,3105.6,22.433,67.032,249.85,339.33,94.641,77.269,31.937,8.7616,26.806,6.9539,18.672,1.7149,32.305,13.862,24.369,1.2077,18.519,2.3213,4.7528,2.2547,0.01371,0.83877,0.096562,53.834,43.918,62.536,53.344,77.747,57.404,22.329,37.71,40.386,46.028,53.324,40.788,19.312
334,0.79394,3584.7,4467.7,8.753,26.822,42.447,2710.9,75.766,120.38,0.31376,80.372,50.579,2640.5,23.581,49.283,3106.2,22.246,67.091,249.64,340.31,94.848,77.731,31.937,8.7616,26.806,6.9539,18.672,1.7149,32.305,13.862,24.369,1.2077,18.519,2.3213,4.7528,2.2547,0.01371,0.83877,0.096562,53.834,43.918,62.385,53.458,77.895,55.191,22.65,38.55,39.804,44.875,53.433,39.831,19.705
335,0.76654,3653.6,4533.0,8.8225,26.726,42.506,2711.0,75.217,120.41,0.31989,80.311,49.037,2639.4,23.765,49.673,3107.4,22.216,67.185,249.09,340.08,94.643,76.919,31.711,8.8357,26.632,6.9447,19.028,1.7041,32.475,13.77,24.576,1.3968,18.627,2.2896,4.8538,2.2426,0.01371,0.83877,0.096562,53.834,43.918,62.573,53.513,75.891,56.438,22.145,37.318,35.267,45.777,53.568,41.425,19.821
336,0.76807,3659.5,4461.8,8.7204,26.421,42.373,2706.8,75.615,120.37,0.31856,79.834,50.089,2635.0,23.776,50.888,3104.3,22.337,67.113,249.3,340.08,94.898,76.93,31.711,8.8357,26.632,6.9447,19.028,1.7041,32.475,13.77,24.576,1.3968,18.627,2.2896,4.8538,2.2426,0.019991,0.84874,0.096616,53.613,43.846,62.472,54.365,75.741,56.488,21.71,37.48,38.361,48.589,53.317,40.48,19.573
337,0.79599,3625.8,4479.7,8.8677,27.185,42.211,2707.7,76.023,120.4,0.30648,79.904,50.216,2636.1,28.692,49.984,3104.6,22.669,67.019,249.14,340.02,94.715,77.345,32.362,8.9909,26.064,6.9344,18.701,1.6847,32.335,13.792,24.885,1.426,18.351,2.3326,4.8609,2.3351,0.019991,0.84874,0.096616,53.613,43.846,63.069,53.264,78.033,56.102,22.37,36.482,38.734,46.498,53.287,40.389,18.776
338,0.79294,3674.9,4495.2,8.7724,27.049,42.273,2707.7,75.166,120.41,0.30847,79.965,50.871,2636.0,24.432,50.508,3105.7,22.856,66.993,247.32,340.08,94.774,77.165,32.362,8.9909,26.064,6.9344,18.701,1.6847,32.335,13.792,24.885,1.426,18.351,2.3326,4.8609,2.3351,0.019991,0.84874,0.096616,53.613,43.846,62.224,53.078,78.333,57.098,22.122,36.24,40.664,47.71,53.402,41.243,18.347
339,0.73517,3673.9,4514.5,8.84,27.113,42.419,2708.0,75.762,120.41,0.30526,80.097,49.701,2636.5,23.168,48.838,3105.8,23.569,67.012,250.15,340.25,94.778,77.426,31.854,9.0001,26.708,6.8659,18.473,1.6989,32.48,13.627,24.295,1.2232,19.08,2.2904,4.7587,2.2803,0.019991,0.84874,0.096616,53.613,43.846,62.278,53.635,71.943,57.652,22.19,37.172,37.221,43.844,53.104,40.214,16.632
340,0.73174,3665.1,4474.5,8.6856,26.807,41.785,2708.7,74.924,120.41,0.30904,80.296,50.198,2637.0,25.991,51.242,3106.0,22.94,67.078,249.9,339.62,94.723,77.351,31.854,9.0001,26.708,6.8659,18.473,1.6989,32.48,13.627,24.295,1.2232,19.08,2.2904,4.7587,2.2803,0.019991,0.84874,0.096616,53.613,43.846,62.43,54.114,72.281,56.908,22.301,36.71,38.683,49.409,53.075,41.42,18.112
341,0.78492,3648.9,4577.3,8.805,26.852,42.018,2709.5,75.092,120.4,0.28595,80.291,50.16,2637.4,24.736,50.654,3107.4,23.252,67.107,248.67,339.76,94.743,77.129,31.714,8.932,26.874,6.8384,18.742,1.7249,32.351,13.779,24.648,1.2791,18.569,2.3316,4.7703,2.2589,0.032891,0.86952,0.10943,54.555,43.04,63.292,53.475,76.865,57.913,21.904,34.929,38.572,48.048,53.4,40.468,17.382
342,0.78474,3695.0,4512.4,8.7015,26.995,42.39,2707.1,75.075,120.41,0.28613,80.121,49.911,2635.1,25.511,47.85,3107.4,23.278,67.142,248.81,339.74,94.679,76.866,31.714,8.932,26.874,6.8384,18.742,1.7249,32.351,13.779,24.648,1.2791,18.569,2.3316,4.7703,2.2589,0.032891,0.86952,0.10943,54.555,43.04,62.499,54.25,76.882,55.875,21.93,34.907,37.838,41.557,53.452,41.349,17.343
343,0.80465,3678.0,4492.9,8.6381,27.066,42.257,2707.3,75.891,120.41,0.30613,80.048,49.758,2635.5,23.975,50.736,3105.1,23.09,67.09,251.22,339.61,94.628,77.413,32.237,8.8488,26.489,6.7499,18.844,1.6861,32.438,13.764,24.417,1.4423,18.734,2.3247,4.817,2.3076,0.032891,0.86952,0.10943,54.555,43.04,63.061,53.854,78.429,58.294,22.389,36.352,37.387,48.238,53.307,41.091,17.769
344,0.79977,3652.7,4490.9,8.7615,26.994,42.328,2707.4,74.889,120.39,0.30623,80.239,50.215,2635.8,24.419,49.661,3106.0,22.533,67.115,249.78,339.84,94.59,77.577,32.237,8.8488,26.489,6.7499,18.844,1.6861,32.438,13.764,24.417,1.4423,18.734,2.3247,4.817,2.3076,0.032891,0.86952,0.10943,54.555,43.04,63.495,53.878,78.909,56.456,21.794,36.339,38.732,45.749,53.502,40.52,19.069
345,0.75323,3713.8,4470.4,8.7405,26.788,42.594,2705.4,75.522,120.42,0.30305,80.253,49.478,2634.1,27.272,50.033,3105.4,21.145,67.152,251.44,338.99,94.535,77.159,32.045,8.9197,26.201,7.04,18.711,1.6829,32.795,13.703,24.679,1.349,18.518,2.3379,4.8737,2.3341,0.032891,0.86952,0.10943,54.555,43.04,63.303,53.869,73.966,57.893,21.583,36.25,36.564,46.611,53.417,41.323,22.389
346,0.75273,3693.3,4495.0,8.7738,26.454,42.186,2702.9,74.986,120.41,0.30266,80.105,49.601,2631.2,23.889,49.971,3101.3,22.553,67.149,252.71,339.07,94.534,77.171,32.045,8.9197,26.201,7.04,18.711,1.6829,32.795,13.703,24.679,1.349,18.518,2.3379,4.8737,2.3341,0.023062,0.85529,0.10032,53.368,43.862,63.657,53.575,74.016,57.753,21.788,36.297,36.927,46.467,53.943,41.727,19.054
347,0.77134,3622.2,4487.9,8.6633,26.976,41.864,2701.8,75.123,120.38,0.29577,80.067,51.72,2630.4,26.09,50.737,3099.6,21.671,67.146,252.11,339.39,94.767,76.993,31.865,8.85,26.425,6.9755,19.254,1.7463,32.465,13.898,24.621,1.0966,18.731,2.3564,4.8048,2.3371,0.023062,0.85529,0.10032,53.368,43.862,62.322,53.985,75.936,57.301,22.076,35.398,43.163,48.239,54.31,41.236,21.172
348,0.77138,3640.1,4492.0,8.8435,26.975,42.274,2702.7,75.845,120.39,0.29442,80.14,49.248,2631.0,26.049,49.36,3100.0,21.867,67.169,253.62,339.08,94.808,77.238,31.865,8.85,26.425,6.9755,19.254,1.7463,32.465,13.898,24.621,1.0966,18.731,2.3564,4.8048,2.3371,0.023062,0.85529,0.10032,53.368,43.862,62.016,53.936,75.932,55.646,21.906,35.562,35.887,45.052,54.489,41.046,20.699
349,0.79093,3615.3,4433.9,8.7653,26.946,42.124,2702.8,75.384,120.38,0.31495,80.197,51.769,2631.2,24.263,50.371,3099.2,23.327,67.195,255.92,339.51,94.767,77.029,32.222,8.9038,26.381,6.8273,18.981,1.7157,32.377,13.835,24.197,1.2243,19.267,2.3266,4.8351,2.2946,0.023062,0.85529,0.10032,53.368,43.862,62.889,53.264,77.913,56.906,21.898,38.221,43.305,47.394,54.596,40.715,17.247
350,0.79054,3611.4,4407.5,8.699,26.784,42.25,2702.7,75.462,120.38,0.31592,80.278,51.617,2631.9,24.995,50.88,3099.7,22.262,67.244,255.43,339.45,94.737,77.304,32.222,8.9038,26.381,6.8273,18.981,1.7157,32.377,13.835,24.197,1.2243,19.267,2.3266,4.8351,2.2946,0.023062,0.85529,0.10032,53.368,43.862,62.955,53.581,77.951,56.045,22.014,38.103,42.858,48.57,54.95,40.41,19.754
351,0.75805,3657.0,4465.2,8.7685,26.994,42.099,2701.8,75.131,120.39,0.30891,80.174,50.083,2630.4,24.08,50.873,3099.9,24.187,67.288,253.15,339.6,94.78,77.27,32.042,8.8303,26.804,7.0282,19.064,1.7006,32.878,13.888,24.182,1.2749,18.868,2.3343,4.8214,2.3215,-0.011401,0.86662,0.10338,54.147,43.212,63.453,53.501,74.653,57.766,21.875,37.344,38.345,48.555,55.145,39.446,15.189
352,0.76035,3680.0,4452.6,8.7151,26.829,41.883,2701.5,74.888,120.42,0.30899,80.219,50.82,2629.6,25.475,49.406,3100.1,22.913,67.321,255.41,339.41,94.674,76.72,32.042,8.8303,26.804,7.0282,19.064,1.7006,32.878,13.888,24.182,1.2749,18.868,2.3343,4.8214,2.3215,-0.011401,0.86662,0.10338,54.147,43.212,63.057,53.652,74.426,58.141,21.618,37.334,40.512,45.16,55.11,41.879,18.246
353,0.77706,3652.3,4477.8,8.7652,26.591,42.076,2700.2,74.371,120.34,0.31977,80.099,49.189,2628.5,23.925,50.059,3097.3,23.381,67.309,257.63,339.34,94.857,77.25,31.853,8.9147,26.017,6.9132,18.96,1.7611,32.472,13.857,24.36,1.4477,18.638,2.2843,4.932,2.3706,-0.011401,0.86662,0.10338,54.147,43.212,61.729,53.108,76.314,55.872,21.614,37.5,35.713,46.669,55.085,39.574,17.116
354,0.77797,3595.6,4480.5,8.839,26.771,42.568,2701.9,75.182,120.42,0.31599,80.304,50.82,2630.6,26.097,49.004,3098.9,23.204,67.34,256.55,339.32,94.729,77.509,31.853,8.9147,26.017,6.9132,18.96,1.7611,32.472,13.857,24.36,1.4477,18.638,2.2843,4.932,2.3706,-0.011401,0.86662,0.10338,54.147,43.212,62.703,53.076,76.225,57.24,21.915,37.961,40.514,44.229,55.349,41.296,17.507
355,0.79782,3617.5,4482.6,8.7332,26.814,42.316,2701.6,74.962,120.38,0.3113,80.297,48.288,2629.8,24.913,50.231,3101.1,22.928,67.413,255.65,339.0,94.84,77.282,31.479,8.8449,26.006,6.9413,18.827,1.682,32.34,13.681,23.644,1.2191,18.746,2.3231,4.8161,2.4038,-0.011401,0.86662,0.10338,54.147,43.212,63.252,53.264,78.368,57.635,21.734,37.779,33.063,47.069,55.592,40.316,18.169
356,0.7969,3660.0,4434.4,8.8854,27.071,42.68,2701.2,74.962,120.42,0.31334,80.234,48.077,2629.5,24.532,50.864,3100.5,22.945,67.436,256.39,339.47,94.733,77.229,31.479,8.8449,26.006,6.9413,18.827,1.682,32.34,13.681,23.644,1.2191,18.746,2.3231,4.8161,2.4038,0.029524,0.8694,0.097495,53.198,43.309,62.522,53.841,78.459,57.396,21.639,37.53,32.44,48.535,56.027,41.347,18.133
357,0.83968,3648.2,4499.9,8.8896,26.925,42.467,2703.2,75.423,120.38,0.29215,80.165,48.917,2631.4,22.515,49.416,3101.2,23.197,67.454,257.62,340.06,94.687,77.312,32.433,8.7929,26.143,6.9395,18.871,1.6937,32.238,13.907,24.146,1.178,18.793,2.3489,4.9795,2.3322,0.029524,0.8694,0.097495,53.198,43.309,62.434,53.365,82.43,59.016,21.924,35.329,34.912,45.183,56.228,39.942,17.537
358,0.839,3639.0,4468.2,8.7828,27.261,42.498,2705.2,75.587,120.41,0.29802,80.281,50.499,2633.6,25.76,49.223,3103.9,21.606,67.47,260.36,340.04,94.634,77.426,32.433,8.7929,26.143,6.9395,18.871,1.6937,32.238,13.907,24.146,1.178,18.793,2.3489,4.9795,2.3322,0.029524,0.8694,0.097495,53.198,43.309,62.593,53.744,82.496,57.997,22.077,34.614,39.569,44.736,56.293,41.376,21.302
359,0.74847,3634.2,4461.6,8.6922,26.855,42.323,2704.7,75.041,120.4,0.31868,80.313,49.521,2633.4,24.447,50.856,3100.4,22.375,67.525,261.37,340.81,94.633,77.666,32.753,8.9832,26.2,6.886,19.016,1.7371,32.289,13.773,24.055,1.2011,18.944,2.3254,4.75,2.3091,0.029524,0.8694,0.097495,53.198,43.309,62.636,53.703,73.732,59.928,22.314,38.092,36.691,48.514,56.511,40.508,19.455
360,0.74913,3640.7,4505.2,8.6752,27.194,41.917,2702.3,74.269,120.38,0.32071,80.171,49.112,2630.9,26.288,49.575,3100.5,23.045,67.552,260.61,340.52,94.844,77.109,32.753,8.9832,26.2,6.886,19.016,1.7371,32.289,13.773,24.055,1.2011,18.944,2.3254,4.75,2.3091,0.029524,0.8694,0.097495,53.198,43.309,62.524,53.18,73.667,57.349,22.143,37.844,35.485,45.55,56.883,40.185,17.899
361,0.71329,3661.3,4485.9,8.7529,26.767,42.395,2702.0,74.616,120.41,0.30476,80.19,50.671,2630.4,24.532,49.029,3098.1,22.95,67.552,262.63,340.84,94.667,77.024,32.202,8.8222,27.031,6.9487,18.72,1.6987,33.101,13.772,23.894,1.1508,18.825,2.3337,4.8596,2.2735,0.013311,0.86767,0.10527,54.604,44.378,62.61,53.028,70.265,58.933,22.147,36.214,40.076,44.287,57.141,41.091,18.134
362,0.71528,3671.1,4453.3,8.7909,27.064,42.3,2697.9,74.894,120.39,0.30172,79.906,48.602,2626.4,23.556,49.248,3097.3,23.063,67.532,266.48,340.27,94.872,76.906,32.202,8.8222,27.031,6.9487,18.72,1.6987,33.101,13.772,23.894,1.1508,18.825,2.3337,4.8596,2.2735,0.013311,0.86767,0.10527,54.604,44.378,62.441,53.418,70.07,56.667,21.818,36.585,33.985,44.794,57.162,40.036,17.897
363,0.76389,3626.1,4499.4,8.7378,27.273,42.612,2699.6,74.408,120.38,0.30332,79.946,50.057,2627.7,26.237,50.65,3097.2,22.792,67.512,264.68,339.95,94.718,77.453,32.604,9.0058,26.105,6.6436,17.956,1.6913,32.913,13.858,23.976,1.2716,18.666,2.2837,4.8794,2.3377,0.013311,0.86767,0.10527,54.604,44.378,62.632,53.577,75.185,57.895,22.087,36.302,38.266,48.039,57.688,40.554,18.521
364,0.7643,3663.1,4489.7,8.97,26.859,42.34,2705.3,74.277,120.42,0.30455,80.411,49.168,2634.7,26.046,50.844,3102.3,23.342,67.564,267.75,340.49,94.786,77.94,32.604,9.0058,26.105,6.6436,17.956,1.6913,32.913,13.858,23.976,1.2716,18.666,2.2837,4.8794,2.3377,0.013311,0.86767,0.10527,54.604,44.378,61.995,53.693,75.145,56.238,22.238,36.151,35.653,48.488,57.776,41.071,17.155
365,0.72458,3664.4,4587.2,8.7471,26.596,42.368,2705.0,76.042,120.43,0.31233,80.426,49.212,2633.4,24.796,49.053,3105.0,22.905,67.697,264.94,339.84,94.514,77.359,31.668,9.1215,26.439,6.871,18.432,1.7004,32.83,13.918,23.394,1.3222,18.697,2.3506,4.8574,2.2993,0.013311,0.86767,0.10527,54.604,44.378,64.731,54.476,70.964,56.312,21.339,37.49,35.781,44.343,58.379,41.009,18.209
366,0.7253,3743.0,4557.7,8.7451,26.928,42.467,2703.1,75.078,120.43,0.31311,80.256,49.961,2631.5,25.263,49.261,3103.8,23.562,67.743,267.66,339.75,94.489,77.344,31.668,9.1215,26.439,6.871,18.432,1.7004,32.83,13.918,23.394,1.3222,18.697,2.3506,4.8574,2.2993,0.023864,0.86734,0.094459,54.39,44.772,63.378,54.828,70.893,59.475,21.456,37.395,37.986,44.824,58.503,41.521,16.656
367,0.81564,3675.4,4524.2,8.6785,26.905,42.445,2704.5,74.392,120.39,0.31835,80.346,50.065,2633.2,25.337,51.624,3102.9,22.239,67.818,267.72,339.75,94.51,77.171,31.889,8.8199,25.963,6.8363,18.708,1.7452,32.636,13.673,23.944,1.2487,18.765,2.3293,4.7467,2.2982,0.023864,0.86734,0.094459,54.39,44.772,62.665,54.158,79.924,59.657,21.89,38.46,38.291,50.293,58.855,40.885,19.795
368,0.81487,3677.7,4540.4,8.6047,26.556,42.442,2703.9,74.534,120.4,0.31934,80.316,50.119,2632.3,25.518,51.343,3104.0,22.39,67.843,268.88,339.58,94.574,77.239,31.889,8.8199,25.963,6.8363,18.708,1.7452,32.636,13.673,23.944,1.2487,18.765,2.3293,4.7467,2.2982,0.023864,0.86734,0.094459,54.39,44.772,62.626,53.965,80.0,58.952,21.511,38.34,38.451,49.641,59.109,41.584,19.437
369,0.79799,3693.1,4510.0,8.7119,26.831,42.115,2704.0,75.224,120.38,0.29261,80.203,50.11,2632.0,26.283,50.201,3103.7,22.769,67.887,269.42,339.67,94.53,77.137,32.319,8.7989,26.418,7.1386,18.862,1.7118,32.806,13.637,23.872,1.3287,18.297,2.3249,4.7986,2.309,0.023864,0.86734,0.094459,54.39,44.772,62.691,53.687,78.28,56.338,21.608,34.99,38.425,46.998,59.416,41.055,18.548
