sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
310,0.26256,3685.6,4477.2,9.2886,26.972,42.437,2712.1,75.551,120.4,0.33421,80.128,49.709,2640.9,26.867,50.899,3109.7,22.502,66.184,240.59,342.25,94.461,77.116,32.683,8.7871,26.698,6.6594,18.704,1.6447,33.137,13.815,24.374,1.3371,18.535,2.2367,4.7767,2.3782,0.029171,0.81674,0.10602,54.807,43.841,63.296,53.738,25.812,59.476,22.489,39.509,37.245,48.614,50.882,41.48,19.188
311,0.20646,3701.6,4502.4,9.274,26.829,42.069,2709.0,74.728,120.42,0.3395,79.956,49.931,2638.0,24.442,48.805,3105.7,22.589,66.168,241.39,342.14,94.445,76.992,32.125,9.0647,26.576,6.7691,18.908,1.6702,32.531,13.926,23.701,1.3946,18.39,2.2583,4.7861,2.256,0.0083302,0.83058,0.10544,53.531,44.702,64.403,54.345,20.181,61.347,22.258,38.74,37.898,43.768,50.231,41.252,18.996
312,0.20621,3721.3,4485.3,9.2844,26.948,42.457,2704.8,74.739,120.4,0.32925,79.803,49.728,2633.6,24.752,50.242,3102.4,22.148,66.099,238.8,341.65,94.426,76.764,32.125,9.0647,26.576,6.7691,18.908,1.6702,32.531,13.926,23.701,1.3946,18.39,2.2583,4.7861,2.256,0.0083302,0.83058,0.10544,53.531,44.702,64.064,54.549,20.205,60.989,22.268,39.991,37.299,47.095,50.296,40.992,20.076
313,0.2546,3729.0,4444.9,9.331,26.984,42.418,2701.6,75.676,120.4,0.34437,79.643,50.003,2630.3,24.965,49.196,3098.7,23.837,66.004,242.58,341.69,94.525,76.842,32.094,9.0551,26.185,6.7818,19.209,1.6597,32.857,14.021,24.273,1.1546,18.514,2.3163,4.7506,2.2695,0.0083302,0.83058,0.10544,53.531,44.702,63.128,54.527,25.616,59.935,22.307,41.189,38.108,44.673,49.798,41.376,16.099
314,0.25785,3710.0,4504.7,9.2622,27.172,42.158,2703.4,74.983,120.41,0.34394,79.832,50.119,2631.3,27.221,50.178,3098.2,22.498,65.954,239.56,341.75,94.537,77.376,32.094,9.0551,26.185,6.7818,19.209,1.6597,32.857,14.021,24.273,1.1546,18.514,2.3163,4.7506,2.2695,0.0083302,0.83058,0.10544,53.531,44.702,63.454,53.81,25.296,59.719,22.658,41.241,38.451,46.946,49.907,42.49,19.25
315,0.2607,3672.0,4513.6,9.3069,27.076,42.552,2703.5,75.674,120.37,0.3565,80.245,49.763,2632.1,26.327,50.371,3100.4,23.252,66.011,238.99,341.15,94.435,77.877,31.849,8.9211,26.277,6.9093,18.768,1.6733,32.903,13.949,23.995,1.4919,18.891,2.2773,4.7348,2.314,0.0083302,0.83058,0.10544,53.531,44.702,64.096,52.917,25.759,63.252,22.393,42.47,37.402,47.392,49.792,40.752,17.402
316,0.26127,3723.5,4474.3,9.1988,27.065,42.245,2703.1,75.039,120.4,0.35687,80.449,49.689,2632.2,23.702,51.13,3101.9,22.063,66.12,238.6,340.86,94.421,77.748,31.849,8.9211,26.277,6.9093,18.768,1.6733,32.903,13.949,23.995,1.4919,18.891,2.2773,4.7348,2.314,0.015968,0.82907,0.089931,53.103,43.308,63.21,53.387,25.703,61.435,22.152,42.425,37.185,49.149,49.988,42.052,20.199
317,0.28787,3659.6,4540.3,9.2987,26.705,42.753,2701.4,75.707,120.36,0.35109,80.291,50.857,2629.6,25.444,50.048,3099.7,22.902,66.221,239.07,340.58,94.514,76.937,31.622,8.8128,26.228,6.7361,18.798,1.6702,32.909,13.761,23.879,1.3283,19.003,2.2613,4.8715,2.2576,0.015968,0.82907,0.089931,53.103,43.308,63.227,53.644,28.202,62.294,21.832,41.43,40.623,46.644,49.915,40.934,18.259
318,0.28726,3678.1,4510.7,9.2776,26.76,42.383,2699.5,74.966,120.41,0.35012,80.063,49.364,2628.4,26.734,50.32,3097.1,23.155,66.188,237.5,340.85,94.694,77.135,31.622,8.8128,26.228,6.7361,18.798,1.6702,32.909,13.761,23.879,1.3283,19.003,2.2613,4.8715,2.2576,0.015968,0.82907,0.089931,53.103,43.308,62.909,53.998,28.262,63.314,22.035,41.548,36.229,47.274,50.029,41.437,17.663
319,0.31439,3752.9,4544.9,9.2936,26.808,42.546,2700.8,74.599,120.39,0.32873,80.091,50.665,2629.0,26.279,51.419,3098.8,23.229,66.134,237.95,340.99,94.482,77.21,32.152,8.8694,25.987,6.8824,18.837,1.6699,32.527,13.819,24.044,1.2304,18.409,2.2643,4.8755,2.3284,0.015968,0.82907,0.089931,53.103,43.308,63.196,53.514,30.84,61.321,21.962,39.169,40.056,49.818,49.967,41.796,17.484
320,0.31304,3716.5,4555.5,9.1991,26.935,42.201,2702.3,75.995,120.41,0.32653,80.192,49.72,2630.8,23.317,49.578,3099.6,22.982,66.146,239.07,341.46,94.49,77.183,32.152,8.8694,25.987,6.8824,18.837,1.6699,32.527,13.819,24.044,1.2304,18.409,2.2643,4.8755,2.3284,0.015968,0.82907,0.089931,53.103,43.308,63.822,53.387,30.974,61.186,22.119,39.437,37.276,45.557,49.841,41.288,18.071
321,0.26746,3678.3,4485.4,9.3008,27.063,42.197,2700.0,74.906,120.39,0.33466,80.076,48.711,2629.1,25.217,49.917,3097.7,23.12,66.143,238.87,341.11,94.38,76.988,32.835,8.9243,26.055,7.0035,18.805,1.6589,33.181,13.963,23.589,1.105,18.69,2.3017,4.8298,2.2982,0.014353,0.84124,0.1044,53.549,44.097,63.265,54.123,25.986,62.586,22.258,39.964,34.306,46.341,49.787,41.545,17.761
322,0.26429,3662.1,4496.5,9.3294,26.59,42.247,2699.6,75.279,120.39,0.33465,80.051,51.453,2627.7,25.916,51.195,3096.3,23.118,66.107,238.45,341.33,94.661,77.05,32.835,8.9243,26.055,7.0035,18.805,1.6589,33.181,13.963,23.589,1.105,18.69,2.3017,4.8298,2.2982,0.014353,0.84124,0.1044,53.549,44.097,63.544,53.99,26.298,61.304,21.99,39.966,42.375,49.3,49.781,41.14,17.771
323,0.19564,3685.3,4495.0,9.4472,26.78,42.253,2699.6,74.969,120.38,0.35364,80.252,51.08,2628.3,24.831,50.233,3094.8,23.391,66.101,238.68,341.29,94.649,77.665,32.222,8.8428,26.344,6.9912,18.884,1.6736,32.791,13.831,23.727,1.2324,18.282,2.2916,4.8338,2.2954,0.014353,0.84124,0.1044,53.549,44.097,62.024,54.081,19.424,60.573,22.394,41.609,41.279,47.074,49.716,41.269,17.067
324,0.19594,3626.2,4526.4,9.3109,27.12,42.338,2697.3,75.006,120.36,0.34957,80.288,49.02,2625.5,24.265,52.458,3095.1,22.564,66.149,237.42,340.83,94.78,77.555,32.222,8.8428,26.344,6.9912,18.884,1.6736,32.791,13.831,23.727,1.2324,18.282,2.2916,4.8338,2.2954,0.014353,0.84124,0.1044,53.549,44.097,63.042,53.704,19.394,59.963,21.796,42.107,35.217,52.222,49.781,40.536,19.027
325,0.25452,3657.5,4516.6,9.4412,26.473,42.074,2698.8,76.294,120.42,0.33953,80.397,50.206,2627.4,26.48,51.176,3096.3,22.974,66.193,239.62,340.4,94.694,77.428,32.03,8.9687,26.568,6.8242,18.528,1.6462,32.891,13.992,23.507,1.2905,18.774,2.3016,4.8488,2.2522,0.014353,0.84124,0.1044,53.549,44.097,62.502,53.616,24.602,60.888,21.804,39.892,38.707,49.256,49.534,41.115,18.049
326,0.25295,3624.3,4468.9,9.2369,27.089,42.266,2699.5,75.816,120.39,0.33414,80.39,51.049,2628.4,24.859,48.597,3096.1,23.353,66.242,238.38,340.47,94.758,77.319,32.03,8.9687,26.568,6.8242,18.528,1.6462,32.891,13.992,23.507,1.2905,18.774,2.3016,4.8488,2.2522,-0.002238,0.83039,0.10866,53.454,42.981,63.074,54.187,24.756,59.375,22.199,40.55,41.187,43.287,49.905,40.608,17.149
327,0.27225,3702.3,4534.1,9.253,26.861,42.501,2698.5,76.027,120.42,0.35588,80.291,49.678,2627.0,25.022,49.698,3096.8,22.485,66.218,239.42,340.75,94.605,77.175,32.095,8.9638,26.246,6.7148,18.429,1.6295,32.959,13.795,23.503,1.2975,19.226,2.2476,4.8935,2.2219,-0.002238,0.83039,0.10866,53.454,42.981,63.172,54.292,26.646,62.343,22.04,42.341,37.152,45.835,49.898,40.653,19.222
328,0.27068,3688.2,4553.5,9.1558,26.547,42.121,2697.3,75.206,120.39,0.35676,80.205,49.119,2625.1,24.238,50.328,3096.5,23.521,66.207,240.1,340.24,94.673,77.546,32.095,8.9638,26.246,6.7148,18.429,1.6295,32.959,13.795,23.503,1.2975,19.226,2.2476,4.8935,2.2219,-0.002238,0.83039,0.10866,53.454,42.981,63.415,54.06,26.799,62.311,21.613,42.234,35.506,47.292,49.925,40.845,16.744
329,0.26737,3724.6,4519.0,9.1755,27.088,42.415,2696.0,75.682,120.45,0.33145,80.199,50.376,2624.1,24.708,50.891,3095.9,22.639,66.209,239.57,340.25,94.514,77.136,32.53,8.9949,26.562,6.9383,19.284,1.6792,32.868,13.92,23.653,1.2951,18.931,2.2839,4.9481,2.3287,-0.002238,0.83039,0.10866,53.454,42.981,63.853,54.766,26.137,60.462,21.539,40.153,39.207,48.596,50.058,41.849,18.871
330,0.26581,3712.3,4529.9,9.2726,26.917,42.45,2695.0,76.091,120.41,0.33346,80.124,48.223,2623.4,25.459,47.578,3095.1,23.176,66.196,241.26,340.12,94.477,77.021,32.53,8.9949,26.562,6.9383,19.284,1.6792,32.868,13.92,23.653,1.2951,18.931,2.2839,4.9481,2.3287,-0.002238,0.83039,0.10866,53.454,42.981,64.066,54.635,26.291,61.952,21.62,39.908,32.87,40.929,49.995,41.282,17.615
331,0.22366,3648.0,4430.9,9.2366,26.726,42.185,2692.3,75.733,120.38,0.34869,80.162,49.599,2620.6,25.185,51.216,3091.4,22.451,66.168,239.06,339.82,94.603,77.278,32.509,8.821,26.174,6.8441,19.335,1.6525,32.595,13.989,23.37,1.3824,18.856,2.2227,4.9371,2.3418,0.019669,0.83196,0.080074,52.706,44.705,63.264,53.709,21.898,61.199,21.55,41.437,36.92,49.347,50.004,39.827,19.327
332,0.22416,3687.5,4461.1,9.23,27.033,41.945,2692.4,74.971,120.41,0.34522,80.316,50.89,2620.4,27.154,49.903,3090.3,22.405,66.165,237.68,339.99,94.71,77.585,32.509,8.821,26.174,6.8441,19.335,1.6525,32.595,13.989,23.37,1.3824,18.856,2.2227,4.9371,2.3418,0.019669,0.83196,0.080074,52.706,44.705,62.584,53.348,21.849,61.274,21.695,41.86,40.721,46.309,50.094,40.778,19.413
333,0.22084,3684.5,4439.7,9.3167,26.513,42.312,2690.8,75.626,120.39,0.35431,80.383,48.504,2619.4,24.53,50.018,3089.8,23.627,66.195,241.56,339.2,94.565,77.279,32.026,8.8634,25.997,6.8202,19.23,1.6348,32.809,14.063,23.717,1.2701,18.772,2.2654,4.8398,2.3482,0.019669,0.83196,0.080074,52.706,44.705,63.453,53.388,21.908,59.632,21.474,42.795,33.698,46.576,49.713,40.125,16.526
334,0.22471,3663.3,4484.6,9.2869,27.194,42.542,2690.2,75.119,120.41,0.35388,80.435,47.687,2618.6,25.743,51.436,3090.0,22.908,66.25,237.8,338.91,94.75,77.682,32.026,8.8634,25.997,6.8202,19.23,1.6348,32.809,14.063,23.717,1.2701,18.772,2.2654,4.8398,2.3482,0.019669,0.83196,0.080074,52.706,44.705,63.818,52.852,21.528,61.374,21.465,42.848,31.293,49.858,50.011,41.355,18.199
335,0.26683,3692.3,4448.5,9.3223,26.988,42.251,2691.0,74.833,120.4,0.36995,80.635,49.537,2619.2,22.456,49.729,3090.4,21.988,66.303,237.83,338.74,94.474,77.257,32.365,8.9423,25.97,6.9134,18.655,1.6809,32.708,14.025,23.267,1.0882,18.882,2.2502,4.9302,2.2961,0.019669,0.83196,0.080074,52.706,44.705,63.576,53.456,26.401,62.239,21.446,43.164,36.738,45.906,49.97,40.589,20.395
336,0.26805,3707.1,4469.0,9.3168,27.315,41.954,2689.1,74.344,120.39,0.35979,80.436,49.053,2616.7,25.088,49.333,3089.2,21.933,66.309,238.15,338.71,94.669,77.348,32.365,8.9423,25.97,6.9134,18.655,1.6809,32.708,14.025,23.267,1.0882,18.882,2.2502,4.9302,2.2961,0.021393,0.84029,0.082929,53.038,43.364,63.322,53.21,26.281,60.104,21.421,44.404,35.313,44.99,49.934,41.204,20.521
337,0.23539,3665.8,4483.4,9.4641,26.949,42.491,2688.5,75.398,120.38,0.36232,80.481,50.582,2617.2,25.469,50.311,3088.7,23.376,66.277,238.21,338.62,94.552,77.41,32.226,9.0034,26.483,7.1163,18.979,1.6629,32.627,13.713,23.377,1.2122,18.812,2.216,4.9402,2.4069,0.021393,0.84029,0.082929,53.038,43.364,63.229,54.42,23.033,61.11,21.445,43.415,39.813,47.253,49.904,41.066,17.092
338,0.23256,3684.3,4551.8,9.3588,26.659,42.555,2687.8,74.111,120.38,0.36363,80.478,50.461,2615.6,25.492,50.418,3088.2,22.545,66.301,236.86,338.5,94.791,77.547,32.226,9.0034,26.483,7.1163,18.979,1.6629,32.627,13.713,23.377,1.2122,18.812,2.216,4.9402,2.4069,0.021393,0.84029,0.082929,53.038,43.364,62.91,53.6,23.311,61.214,21.188,43.255,39.458,47.501,50.002,41.218,19.054
339,0.24632,3606.8,4509.1,9.3908,26.67,42.118,2690.1,74.487,120.38,0.32805,80.629,50.934,2618.7,24.263,48.759,3090.0,23.267,66.321,237.83,338.13,94.703,77.774,32.333,8.8915,26.2,6.8301,18.804,1.6365,32.734,13.906,23.613,1.2394,18.744,2.3188,4.9221,2.3141,0.021393,0.84029,0.082929,53.038,43.364,62.339,53.31,24.385,61.036,21.126,39.307,40.848,43.663,49.89,40.765,17.308
340,0.24617,3603.5,4485.6,9.3261,26.83,41.818,2692.3,75.707,120.36,0.32634,80.617,50.84,2620.6,25.24,51.845,3091.2,22.434,66.334,237.27,338.99,94.874,77.287,32.333,8.8915,26.2,6.8301,18.804,1.6365,32.734,13.906,23.613,1.2394,18.744,2.3188,4.9221,2.3141,0.021393,0.84029,0.082929,53.038,43.364,62.396,53.592,24.401,61.449,21.513,39.515,40.572,50.805,49.913,40.465,19.316
341,0.23563,3705.3,4487.6,9.48,27.135,42.435,2692.4,74.252,120.38,0.34888,80.551,49.444,2620.4,23.714,50.843,3092.1,22.316,66.32,240.02,339.01,94.693,77.555,32.046,8.9718,26.027,7.1759,19.066,1.6729,32.712,13.953,23.633,1.3704,18.418,2.2709,4.8202,2.3323,0.008822,0.83784,0.091256,53.537,43.625,63.068,53.978,23.206,61.965,21.608,41.907,36.462,48.484,49.858,40.764,19.578
342,0.2354,3690.6,4489.7,9.3711,26.459,42.358,2691.8,74.407,120.42,0.35064,80.497,51.503,2620.2,25.283,48.771,3091.5,22.558,66.317,240.08,338.77,94.567,77.248,32.046,8.9718,26.027,7.1759,19.066,1.6729,32.712,13.953,23.633,1.3704,18.418,2.2709,4.8202,2.3323,0.008822,0.83784,0.091256,53.537,43.625,63.321,53.952,23.228,60.903,21.067,41.692,42.524,43.691,49.921,41.642,19.024
343,0.26567,3611.8,4477.8,9.4388,26.976,42.436,2689.7,74.331,120.39,0.35452,80.228,49.998,2617.3,24.756,50.764,3090.1,23.848,66.261,240.16,338.75,94.994,77.39,32.109,8.9511,26.358,6.8739,18.823,1.6546,32.933,13.844,23.398,1.1955,19.081,2.2726,5.0185,2.3441,0.008822,0.83784,0.091256,53.537,43.625,61.53,53.427,25.712,62.198,21.535,42.645,38.093,48.302,49.987,40.433,15.973
344,0.26231,3608.0,4482.2,9.3995,26.91,41.938,2692.8,74.321,120.38,0.35446,80.374,49.572,2621.2,24.74,51.08,3092.6,23.396,66.224,239.67,338.63,94.801,77.544,32.109,8.9511,26.358,6.8739,18.823,1.6546,32.933,13.844,23.398,1.1955,19.081,2.2726,5.0185,2.3441,0.008822,0.83784,0.091256,53.537,43.625,61.595,53.373,26.042,61.647,21.476,42.653,36.841,49.033,50.105,41.306,17.037
345,0.2618,3670.2,4466.8,9.317,26.944,42.583,2697.6,74.04,120.4,0.34245,80.566,48.528,2625.4,23.385,49.825,3096.9,21.833,66.237,240.9,339.3,94.828,77.688,32.171,8.8197,25.979,7.1107,19.228,1.687,32.875,13.847,23.404,1.368,18.786,2.2664,4.9479,2.4077,0.008822,0.83784,0.091256,53.537,43.625,63.039,54.125,25.131,62.728,21.634,41.311,33.768,46.128,50.067,40.751,20.717
346,0.25889,3660.4,4506.4,9.3965,27.047,42.284,2697.6,75.014,120.44,0.34359,80.515,50.204,2625.0,26.075,50.851,3098.8,23.444,66.297,237.56,339.32,94.534,77.606,32.171,8.8197,25.979,7.1107,19.228,1.687,32.875,13.847,23.404,1.368,18.786,2.2664,4.9479,2.4077,0.018609,0.84834,0.087543,53.312,42.931,63.208,53.65,25.417,62.717,21.465,41.172,38.701,48.504,50.375,42.02,16.898
347,0.25396,3632.6,4426.0,9.3626,26.731,42.482,2698.5,75.371,120.38,0.34683,80.529,49.056,2626.3,25.107,51.208,3098.8,23.848,66.317,240.25,339.75,94.786,77.505,32.104,8.8892,25.865,6.8243,19.085,1.6346,32.556,13.912,24.138,1.2642,18.736,2.3287,4.9217,2.304,0.018609,0.84834,0.087543,53.312,42.931,61.506,53.579,24.805,63.079,21.422,40.905,35.321,49.331,50.178,40.322,15.928
348,0.25533,3618.9,4399.6,9.3482,27.008,42.175,2701.6,74.554,120.41,0.34288,80.705,49.967,2629.8,25.042,48.531,3100.2,23.619,66.322,238.42,340.21,94.726,77.838,32.104,8.8892,25.865,6.8243,19.085,1.6346,32.556,13.912,24.138,1.2642,18.736,2.3287,4.9217,2.304,0.018609,0.84834,0.087543,53.312,42.931,61.741,53.896,24.67,62.203,21.855,41.387,38.003,43.133,50.386,41.117,16.42
349,0.25887,3666.6,4435.5,9.3552,26.871,42.439,2701.1,75.469,120.41,0.3554,80.53,50.048,2629.3,24.19,49.04,3101.7,23.065,66.363,241.38,340.08,94.631,77.303,32.674,8.9818,26.214,6.7583,18.9,1.7069,32.23,13.959,23.738,1.1852,18.648,2.2559,4.8634,2.3901,0.018609,0.84834,0.087543,53.312,42.931,63.351,53.75,25.698,60.23,21.493,41.676,38.241,44.312,50.162,40.965,17.767
350,0.26013,3650.1,4479.9,9.5757,26.895,42.278,2700.5,74.077,120.4,0.35265,80.33,48.679,2628.1,24.765,48.843,3101.2,23.706,66.312,239.56,340.32,94.621,77.424,32.674,8.9818,26.214,6.7583,18.9,1.7069,32.23,13.959,23.738,1.1852,18.648,2.2559,4.8634,2.3901,0.018609,0.84834,0.087543,53.312,42.931,63.636,53.219,25.574,61.005,21.447,42.011,34.212,43.855,50.37,40.375,16.241
351,0.20307,3698.6,4459.6,9.501,26.669,42.413,2697.8,74.851,120.42,0.36092,80.121,51.601,2626.2,26.589,48.701,3097.6,22.722,66.266,241.18,340.53,94.617,76.813,32.126,8.964,26.056,6.7774,19.254,1.6404,32.498,13.974,23.49,1.3306,18.908,2.2573,4.9702,2.3137,0.033525,0.84472,0.074839,54.386,44.054,63.466,53.88,19.94,63.457,21.479,42.428,42.812,43.528,50.556,41.128,18.634
352,0.20254,3704.0,4497.9,9.4042,26.745,42.337,2697.3,75.148,120.4,0.35724,80.04,49.932,2625.4,25.662,48.585,3095.3,24.054,66.183,242.31,340.58,94.626,77.298,32.126,8.964,26.056,6.7774,19.254,1.6404,32.498,13.974,23.49,1.3306,18.908,2.2573,4.9702,2.3137,0.033525,0.84472,0.074839,54.386,44.054,63.374,53.423,19.992,60.67,21.695,42.876,37.899,43.259,50.63,40.784,15.46
353,0.25229,3695.6,4420.7,9.4044,26.946,42.197,2698.9,73.221,120.41,0.36016,80.171,51.591,2627.0,26.308,50.029,3098.0,22.767,66.143,243.3,340.57,94.494,77.443,32.059,8.9083,26.538,6.8886,18.724,1.6085,33.269,13.947,23.262,1.1135,18.377,2.3072,4.864,2.3322,0.033525,0.84472,0.074839,54.386,44.054,63.457,53.426,25.088,63.467,21.851,43.12,42.782,46.601,50.717,40.911,18.506
354,0.25601,3705.6,4426.8,9.4691,27.252,42.306,2701.8,74.38,120.41,0.36159,80.467,48.56,2630.4,24.019,50.955,3100.4,23.544,66.196,243.89,340.47,94.482,78.01,32.059,8.9083,26.538,6.8886,18.724,1.6085,33.269,13.947,23.262,1.1135,18.377,2.3072,4.864,2.3322,0.033525,0.84472,0.074839,54.386,44.054,63.285,53.353,24.722,61.211,22.189,42.945,33.863,48.744,50.834,41.717,16.605
355,0.26182,3635.7,4473.1,9.4033,26.535,42.473,2703.4,74.732,120.41,0.35794,80.533,48.271,2632.1,24.877,51.453,3103.5,22.263,66.279,243.38,340.73,94.399,77.761,32.497,8.943,26.656,6.9702,18.562,1.6734,33.034,13.7,23.962,1.2556,18.677,2.2588,4.9496,2.2953,0.033525,0.84472,0.074839,54.386,44.054,63.559,54.065,25.614,62.53,21.609,42.869,33.013,49.897,51.045,41.482,19.64
356,0.25937,3698.7,4455.8,9.4006,26.885,42.047,2705.9,74.341,120.4,0.36102,80.521,50.347,2634.6,24.696,49.485,3104.3,21.653,66.358,242.49,341.06,94.541,77.528,32.497,8.943,26.656,6.9702,18.562,1.6734,33.034,13.7,23.962,1.2556,18.677,2.2588,4.9496,2.2953,0.013329,0.83644,0.092283,54.433,44.343,62.474,54.272,25.855,64.066,21.916,42.493,39.121,45.341,51.214,41.463,21.085
357,0.21783,3627.4,4524.5,9.4821,27.188,42.332,2705.4,74.669,120.39,0.3322,80.37,49.651,2633.9,23.795,50.562,3103.2,21.739,66.378,242.54,341.78,94.423,77.597,32.284,8.7162,26.116,6.8241,18.645,1.6161,32.994,13.889,23.976,1.4494,18.644,2.238,4.8906,2.2912,0.013329,0.83644,0.092283,54.433,44.343,62.941,53.871,21.425,63.088,22.463,39.417,37.072,47.834,51.341,41.268,20.877
358,0.21765,3636.2,4505.4,9.464,26.793,42.288,2706.0,75.834,120.4,0.3354,80.267,50.197,2635.0,24.603,50.289,3104.8,22.08,66.332,244.49,341.69,94.671,77.401,32.284,8.7162,26.116,6.8241,18.645,1.6161,32.994,13.889,23.976,1.4494,18.644,2.238,4.8906,2.2912,0.013329,0.83644,0.092283,54.433,44.343,62.79,54.098,21.443,63.111,22.126,39.027,38.68,47.202,51.301,40.934,20.084
359,0.23469,3700.8,4540.0,9.4019,26.86,42.816,2706.4,74.755,120.39,0.35377,80.069,49.599,2635.0,25.635,49.329,3103.9,22.709,66.31,245.74,341.9,94.489,77.441,32.181,8.7842,26.51,6.871,18.49,1.6846,32.694,13.595,24.076,1.3461,18.187,2.2552,4.9342,2.3259,0.013329,0.83644,0.092283,54.433,44.343,62.945,53.508,23.408,62.573,22.252,41.803,36.921,44.981,51.326,40.931,18.598
360,0.23478,3672.1,4489.3,9.452,27.368,42.36,2708.1,74.503,120.4,0.35124,80.108,51.256,2636.3,24.415,47.687,3105.6,23.298,66.279,245.74,341.79,94.532,77.35,32.181,8.7842,26.51,6.871,18.49,1.6846,32.694,13.595,24.076,1.3461,18.187,2.2552,4.9342,2.3259,0.013329,0.83644,0.092283,54.433,44.343,63.439,54.116,23.399,62.219,22.397,42.113,41.798,41.181,51.464,41.648,17.205
361,0.24588,3662.0,4533.6,9.392,27.12,42.649,2711.4,74.084,120.41,0.31771,80.206,48.647,2640.0,24.516,48.638,3107.2,21.628,66.27,245.14,342.09,94.471,77.56,32.273,8.982,26.658,6.6855,18.349,1.6838,32.953,13.73,23.99,1.2087,18.076,2.2669,4.9098,2.325,0.024255,0.8186,0.10771,53.41,44.515,63.234,54.001,24.178,62.913,22.524,38.196,34.119,43.383,51.452,41.622,21.155
362,0.24496,3647.7,4502.5,9.3873,27.025,42.512,2711.7,74.947,120.38,0.32038,80.078,51.513,2640.1,25.582,48.065,3108.6,23.093,66.252,246.1,342.42,94.485,77.622,32.273,8.982,26.658,6.6855,18.349,1.6838,32.953,13.73,23.99,1.2087,18.076,2.2669,4.9098,2.325,0.024255,0.8186,0.10771,53.41,44.515,63.481,54.373,24.268,61.881,22.235,37.871,42.552,42.056,51.414,42.23,17.679
363,0.23553,3743.1,4538.1,9.5267,26.951,42.408,2715.3,74.557,120.44,0.33453,80.447,48.741,2644.7,25.19,51.586,3112.4,22.225,66.302,244.3,342.4,94.296,77.857,32.186,8.836,26.197,6.9556,18.785,1.6644,33.215,13.715,23.974,1.2412,18.439,2.2629,4.8453,2.2621,0.024255,0.8186,0.10771,53.41,44.515,63.563,54.354,23.368,62.739,22.539,39.524,34.396,50.204,51.621,42.149,19.695
364,0.23758,3690.3,4546.1,9.4109,27.026,42.381,2713.4,74.849,120.42,0.33657,80.272,47.873,2642.4,24.068,49.678,3113.2,22.136,66.36,244.64,342.17,94.229,77.053,32.186,8.836,26.197,6.9556,18.785,1.6644,33.215,13.715,23.974,1.2412,18.439,2.2629,4.8453,2.2621,0.024255,0.8186,0.10771,53.41,44.515,64.473,54.259,23.166,61.909,22.149,39.275,31.84,45.79,51.632,41.764,19.946
365,0.24454,3676.8,4513.1,9.3454,26.695,42.549,2711.1,75.262,120.39,0.33187,79.885,48.65,2640.0,26.415,51.726,3108.0,23.232,66.299,247.75,342.1,94.459,76.802,32.128,8.9964,26.17,6.842,18.659,1.6091,32.855,13.722,23.967,1.363,18.4,2.2623,4.7901,2.2429,0.024255,0.8186,0.10771,53.41,44.515,62.392,53.616,24.04,61.258,22.438,39.309,34.128,50.528,51.402,41.792,17.393
366,0.24379,3676.1,4516.3,9.3315,27.018,42.433,2710.6,75.025,120.39,0.33241,79.775,49.635,2639.4,25.265,48.537,3105.6,23.172,66.195,246.18,342.67,94.534,77.086,32.128,8.9964,26.17,6.842,18.659,1.6091,32.855,13.722,23.967,1.363,18.4,2.2623,4.7901,2.2429,0.021743,0.82049,0.087418,54.591,43.818,62.406,53.579,24.114,62.845,22.654,39.243,37.025,43.148,51.125,40.838,17.542
367,0.25063,3690.6,4529.6,9.2968,27.092,42.056,2712.2,75.118,120.38,0.33236,79.869,50.128,2641.1,23.649,51.129,3107.6,23.017,66.147,247.12,342.81,94.606,77.468,31.916,8.7473,26.978,7.0335,18.857,1.6555,32.946,13.788,24.277,1.2275,17.981,2.2649,4.8322,2.2809,0.021743,0.82049,0.087418,54.591,43.818,63.138,53.738,24.615,62.595,22.81,39.286,38.475,49.147,50.892,41.446,17.887
368,0.24946,3683.5,4503.6,9.4655,26.815,42.615,2714.0,74.987,120.42,0.33284,80.083,47.553,2643.2,25.738,49.104,3109.5,21.884,66.175,246.39,342.73,94.402,77.516,31.916,8.7473,26.978,7.0335,18.857,1.6555,32.946,13.788,24.277,1.2275,17.981,2.2649,4.8322,2.2809,0.021743,0.82049,0.087418,54.591,43.818,63.259,54.049,24.73,62.393,22.88,39.228,30.898,44.461,50.803,41.215,20.563
369,0.27086,3663.5,4495.7,9.3209,26.69,42.451,2713.0,74.401,120.36,0.34264,79.909,50.325,2641.5,25.447,48.91,3108.9,23.96,66.204,242.45,343.08,94.726,77.23,32.381,8.7758,26.614,6.8036,18.319,1.6081,32.961,13.722,24.724,1.1502,18.288,2.2432,4.7553,2.1952,0.021743,0.82049,0.087418,54.591,43.818,61.87,53.662,27.005,62.204,22.467,39.675,39.056,44.012,51.0,40.818,15.66
